Time,Activity,Temp,Lag
0013-10-19 21:29:00,89.8,33.69,622
0013-10-19 21:34:00,100.4,33.46,623
0013-10-19 21:39:00,80.4,33.48,624
0013-10-19 21:44:00,140.6,33.61,625
0013-10-19 21:49:00,155.2,33.65,626
0013-10-19 21:54:00,128,33.51,627
0013-10-19 21:59:00,128.6,33.44,628
0013-10-19 22:04:00,104,33.45,629
0013-10-19 22:09:00,99.2,33.56,630
0013-10-19 22:14:00,78.6,33.72,631
0013-10-19 22:19:00,101,33.88,632
0013-10-19 22:24:00,89.6,34.03,633
0013-10-19 22:29:00,76,34.16,634
0013-10-19 22:34:00,84.8,34.24,635
0013-10-19 22:39:00,76.4,34.38,636
0013-10-19 22:44:00,51.6,34.59,637
0013-10-19 22:49:00,52.2,34.75,638
0013-10-19 22:54:00,46.4,34.95,639
0013-10-19 22:59:00,112.8,35.07,640
0013-10-19 23:04:00,98,35.05,641
0013-10-19 23:09:00,137,34.88,642
0013-10-19 23:14:00,75.8,34.79,643
0013-10-19 23:19:00,100.8,34.76,644
0013-10-19 23:24:00,130.2,34.67,645
0013-10-19 23:29:00,129,34.71,646
0013-10-19 23:34:00,96.2,34.61,647
0013-10-19 23:39:00,86.8,34.48,648
0013-10-19 23:44:00,97.2,34.45,649
0013-10-19 23:49:00,143.2,34.44,650
0013-10-19 23:54:00,117.2,34.25,651
0013-10-19 23:59:00,28.8,34.29,652
0013-10-20 00:04:00,16,34.51,653
0013-10-20 00:09:00,68.8,34.93,654
0013-10-20 00:14:00,104.2,35.01,655
0013-10-20 00:19:00,23.6,35.01,656
0013-10-20 00:24:00,19.2,34.94,657
0013-10-20 00:29:00,18.8,34.96,658
0013-10-20 00:34:00,16,34.99,659
0013-10-20 00:39:00,16.8,35.01,660
0013-10-20 00:44:00,20.8,35.09,661
0013-10-20 00:49:00,27.2,35.13,662
0013-10-20 00:54:00,17.2,35.16,663
0013-10-20 00:59:00,11.6,35.22,664
0013-10-20 01:04:00,9.6,35.24,665
0013-10-20 01:09:00,10.8,35.24,666
0013-10-20 01:14:00,17.2,35.26,667
0013-10-20 01:19:00,16.4,35.3,668
0013-10-20 01:24:00,8,35.31,669
0013-10-20 01:29:00,26,35.36,670
0013-10-20 01:34:00,15.2,35.57,671
0013-10-20 01:39:00,0.4,35.95,672
0013-10-20 01:44:00,2,36.28,673
0013-10-20 01:49:00,7.2,36.51,674
0013-10-20 01:54:00,2.8,36.67,675
0013-10-20 01:59:00,7.2,36.8,676
0013-10-20 02:04:00,5.2,36.89,677
0013-10-20 02:09:00,11.8,36.96,678
0013-10-20 02:14:00,8.8,36.93,679
0013-10-20 02:19:00,3.2,37.01,680
0013-10-20 02:24:00,2,37.05,681
0013-10-20 02:29:00,0.4,37.1,682
0013-10-20 02:34:00,2.8,37.15,683
0013-10-20 02:39:00,12.4,37.14,684
0013-10-20 02:44:00,16,37.05,685
0013-10-20 02:49:00,8,36.97,686
0013-10-20 02:54:00,2,36.93,687
0013-10-20 02:59:00,37.2,36.8,688
0013-10-20 03:04:00,33.6,36.42,689
0013-10-20 03:09:00,19.2,36.24,690
0013-10-20 03:14:00,8.8,36.47,691
0013-10-20 03:19:00,9.2,36.7,692
0013-10-20 03:24:00,10.2,36.81,693
0013-10-20 03:29:00,16.2,36.84,694
0013-10-20 03:34:00,6.4,36.87,695
0013-10-20 03:39:00,16.4,36.9,696
0013-10-20 03:44:00,46.4,36.81,697
0013-10-20 03:49:00,42.8,36.47,698
0013-10-20 03:54:00,38.4,36.27,699
0013-10-20 03:59:00,29.2,36.15,700
0013-10-20 04:04:00,41.2,36.09,701
0013-10-20 04:09:00,34.4,35.96,702
0013-10-20 04:14:00,25.6,35.81,703
0013-10-20 04:19:00,32,35.68,704
0013-10-20 04:24:00,34.8,35.67,705
0013-10-20 04:29:00,26,35.68,706
0013-10-20 04:34:00,6.8,35.99,707
0013-10-20 04:39:00,1.6,36.29,708
0013-10-20 04:44:00,4.8,36.51,709
0013-10-20 04:49:00,2.4,36.65,710
0013-10-20 04:54:00,1.6,36.74,711
0013-10-20 04:59:00,4.4,36.82,712
0013-10-20 05:04:00,0,36.89,713
0013-10-20 05:09:00,0.8,36.91,714
0013-10-20 05:14:00,1.6,36.95,715
0013-10-20 05:19:00,1.2,36.99,716
0013-10-20 05:24:00,2.8,37.01,717
0013-10-20 05:29:00,2.8,37.03,718
0013-10-20 05:34:00,2.4,37.07,719
0013-10-20 05:39:00,2.4,37.09,720
0013-10-20 05:44:00,0.8,37.1,721
0013-10-20 05:49:00,7.2,37.1,722
0013-10-20 05:54:00,28,37.05,723
0013-10-20 05:59:00,3.6,36.97,724
0013-10-20 06:04:00,3.2,36.95,725
0013-10-20 06:09:00,4.8,36.97,726
0013-10-20 06:14:00,2.8,36.95,727
0013-10-20 06:19:00,4.4,36.95,728
0013-10-20 06:24:00,18.4,36.94,729
0013-10-20 06:29:00,37.6,36.77,730
0013-10-20 06:34:00,52.4,36.4,731
0013-10-20 06:39:00,27.2,36.15,732
0013-10-20 06:44:00,43.2,36.01,733
0013-10-20 06:49:00,19.6,35.94,734
0013-10-20 06:54:00,34.8,35.82,735
0013-10-20 06:59:00,26,35.73,736
0013-10-20 07:04:00,5.2,35.85,737
0013-10-20 07:09:00,1.2,36.09,738
0013-10-20 07:14:00,2,36.27,739
0013-10-20 07:19:00,0.4,36.36,740
0013-10-20 07:24:00,16.4,36.44,741
0013-10-20 07:29:00,14.4,36.4,742
0013-10-20 07:34:00,19.8,36.39,743
0013-10-20 07:39:00,35.8,36.39,744
0013-10-20 07:44:00,27.6,36.41,745
0013-10-20 07:49:00,32.2,36.45,746
0013-10-20 07:54:00,36.8,36.49,747
0013-10-20 07:59:00,48.6,36.53,748
0013-10-20 08:04:00,36,36.55,749
0013-10-20 08:09:00,42.4,36.55,750
0013-10-20 08:14:00,18.8,36.57,751
0013-10-20 08:19:00,14.8,36.52,752
0013-10-20 08:24:00,1.2,36.5,753
0013-10-20 08:29:00,3.6,36.53,754
0013-10-20 08:34:00,2.8,36.54,755
0013-10-20 08:39:00,0.4,36.57,756
0013-10-20 08:44:00,4,36.66,757
0013-10-20 08:49:00,2,36.71,758
0013-10-20 08:54:00,3.2,36.71,759
0013-10-20 08:59:00,18.8,36.69,760
0013-10-20 09:04:00,10.4,36.62,761
0013-10-20 09:09:00,12,36.62,762
0013-10-20 09:14:00,17.6,36.61,763
0013-10-20 09:19:00,17.6,36.65,764
0013-10-20 09:24:00,24,36.62,765
0013-10-20 09:29:00,6.4,36.59,766
0013-10-20 09:34:00,1.6,36.56,767
0013-10-20 09:39:00,2.4,36.46,768
0013-10-20 09:44:00,5.2,36.39,769
0013-10-20 09:49:00,2.4,36.41,770
0013-10-20 09:54:00,1.6,36.47,771
0013-10-20 09:59:00,4.4,36.54,772
0013-10-20 10:04:00,5.6,36.57,773
0013-10-20 10:09:00,3.2,36.62,774
0013-10-20 10:14:00,1.6,36.73,775
0013-10-20 10:19:00,0.8,36.76,776
0013-10-20 10:24:00,1.6,36.77,777
0013-10-20 10:29:00,1.2,36.79,778
0013-10-20 10:34:00,68.2,36.82,779
0013-10-20 10:39:00,126.6,36.5,780
0013-10-20 10:44:00,113.6,36.04,781
0013-10-20 10:49:00,107.2,35.63,782
0013-10-20 10:54:00,30.8,35.44,783
0013-10-20 10:59:00,16.8,35.4,784
0013-10-20 11:04:00,26.8,35.41,785
0013-10-20 11:09:00,23.6,35.47,786
0013-10-20 11:14:00,22.4,35.53,787
0013-10-20 11:19:00,15.2,35.56,788
0013-10-20 11:24:00,13.6,35.57,789
0013-10-20 11:29:00,68.4,35.54,790
0013-10-20 11:34:00,42.4,35.43,791
0013-10-20 11:39:00,62.4,35.31,792
0013-10-20 11:44:00,48.8,35.24,793
0013-10-20 11:49:00,32,35.23,794
0013-10-20 11:54:00,38.8,35.26,795
0013-10-20 11:59:00,124.6,35.15,796
0013-10-20 12:04:00,126.2,34.89,797
0013-10-20 12:09:00,105.2,34.63,798
0013-10-20 12:14:00,113,34.41,799
0013-10-20 12:19:00,131.2,34.25,800
0013-10-20 12:24:00,141.6,34.11,801
0013-10-20 12:29:00,117.6,34.03,802
0013-10-20 12:34:00,143.6,33.9,803
0013-10-20 12:39:00,145.2,33.83,804
0013-10-20 12:44:00,110.2,33.79,805
0013-10-20 12:49:00,62,33.85,806
0013-10-20 12:54:00,55.2,33.89,807
0013-10-20 12:59:00,96.8,33.83,808
0013-10-20 13:04:00,69.2,33.81,809
0013-10-20 13:09:00,78.8,33.79,810
0013-10-20 13:14:00,88.8,33.75,811
0013-10-20 13:19:00,86.4,33.61,812
0013-10-20 13:24:00,63.6,33.6,813
0013-10-20 13:29:00,88.4,33.57,814
0013-10-20 13:34:00,64,33.58,815
0013-10-20 13:39:00,59,33.59,816
0013-10-20 13:44:00,47.6,33.69,817
0013-10-20 13:49:00,84,33.74,818
0013-10-20 13:54:00,43.6,33.82,819
0013-10-20 13:59:00,85.4,33.84,820
0013-10-20 14:04:00,90.6,33.86,821
0013-10-20 14:09:00,22.4,33.88,822
0013-10-20 14:14:00,16.8,33.94,823
0013-10-20 14:19:00,11.6,33.99,824
0013-10-20 14:24:00,27.2,34.03,825
0013-10-20 14:29:00,14.8,34.08,826
0013-10-20 14:34:00,11.6,34.24,827
0013-10-20 14:39:00,19.2,34.38,828
0013-10-20 14:44:00,11.6,34.48,829
0013-10-20 14:49:00,61,34.49,830
0013-10-20 14:54:00,69.8,34.61,831
0013-10-20 14:59:00,19.6,34.67,832
0013-10-20 15:04:00,44.8,34.75,833
0013-10-20 15:09:00,19.6,34.71,834
0013-10-20 15:14:00,36.8,34.63,835
0013-10-20 15:19:00,18,34.56,836
0013-10-20 15:24:00,58.8,34.59,837
0013-10-20 15:29:00,18.8,34.53,838
0013-10-20 15:34:00,15.6,34.61,839
0013-10-20 15:39:00,12,34.67,840
0013-10-20 15:44:00,25.2,34.69,841
0013-10-20 15:49:00,14.8,34.71,842
0013-10-20 15:54:00,28,34.84,843
0013-10-20 15:59:00,21,34.88,844
0013-10-20 16:04:00,26.8,34.9,845
0013-10-20 16:09:00,94.8,34.93,846
0013-10-20 16:14:00,100.4,34.73,847
0013-10-20 16:19:00,78.8,34.7,848
0013-10-20 16:24:00,37.2,34.7,849
0013-10-20 16:29:00,21.8,34.88,850
0013-10-20 16:34:00,33,35.03,851
0013-10-20 16:39:00,148.4,35.06,852
0013-10-20 16:44:00,138.6,34.86,853
0013-10-20 16:49:00,144,34.81,854
0013-10-20 16:54:00,62.2,34.87,855
0013-10-20 16:59:00,24,35.01,856
0013-10-20 17:04:00,38,35.16,857
0013-10-20 17:09:00,27.2,35.23,858
0013-10-20 17:14:00,20.8,35.4,859
0013-10-20 17:19:00,38,35.44,860
0013-10-20 17:24:00,30,35.48,861
0013-10-20 17:29:00,33.2,35.55,862
0013-10-20 17:34:00,23.6,35.61,863
0013-10-20 17:39:00,28.4,35.59,864
0013-10-20 17:44:00,29.4,35.67,865
0013-10-20 17:49:00,24.6,35.65,866
0013-10-20 17:54:00,28,35.69,867
0013-10-20 17:59:00,29.2,35.67,868
0013-10-20 18:04:00,46,35.59,869
0013-10-20 18:09:00,154,35.53,870
0013-10-20 18:14:00,118.2,35.31,871
0013-10-20 18:19:00,66.6,35.05,872
0013-10-20 18:24:00,20.8,35.09,873
0013-10-20 18:29:00,18.4,35.07,874
0013-10-20 18:34:00,23.2,35.05,875
0013-10-20 18:39:00,32,35.08,876
0013-10-20 18:44:00,26.8,35.09,877
0013-10-20 18:49:00,31.2,35.15,878
0013-10-20 18:54:00,26.8,35.19,879
0013-10-20 18:59:00,49.4,35.18,880
0013-10-20 19:04:00,21.6,35.17,881
0013-10-20 19:09:00,17.6,35.17,882
0013-10-20 19:14:00,19.2,35.17,883
0013-10-20 19:19:00,21.2,35.2,884
0013-10-20 19:24:00,22.4,35.25,885
0013-10-20 19:29:00,27.6,35.23,886
0013-10-20 19:34:00,32.8,35.25,887
0013-10-20 19:39:00,22,35.32,888
0013-10-20 19:44:00,29,35.29,889
0013-10-20 19:49:00,55,35.41,890
0013-10-20 19:54:00,126.8,35.25,891
0013-10-20 19:59:00,147.2,34.86,892
0013-10-20 20:04:00,111.4,34.57,893
0013-10-20 20:09:00,107,34.37,894
0013-10-20 20:14:00,54.4,34.29,895
0013-10-20 20:19:00,88.4,34.28,896
0013-10-20 20:24:00,49.2,34.23,897
0013-10-20 20:29:00,104.4,34.18,898
0013-10-20 20:34:00,92.8,34.15,899
0013-10-20 20:39:00,78.8,34.15,900
0013-10-20 20:44:00,64,34.15,901
0013-10-20 20:49:00,73.6,34.2,902
0013-10-20 20:54:00,63.2,34.07,903
0013-10-20 20:59:00,79,34.02,904
0013-10-20 21:04:00,131.8,33.99,905
0013-10-20 21:09:00,148.8,33.96,906
0013-10-20 21:14:00,133.6,33.99,907
0013-10-20 21:19:00,154.4,33.98,908
0013-10-20 21:24:00,126,33.94,909
0013-10-20 21:29:00,137,33.83,910
0013-10-20 21:34:00,122.8,33.66,911
0013-10-20 21:39:00,89.2,33.71,912
0013-10-20 21:44:00,79.4,33.78,913
0013-10-20 21:49:00,14.8,33.9,914
0013-10-20 21:54:00,27.6,34.03,915
0013-10-20 21:59:00,22,34.19,916
0013-10-20 22:04:00,19,34.27,917
0013-10-20 22:09:00,28.2,34.37,918
0013-10-20 22:14:00,14,34.49,919
0013-10-20 22:19:00,20,34.59,920
0013-10-20 22:24:00,28.4,34.72,921
0013-10-20 22:29:00,59.2,34.77,922
0013-10-20 22:34:00,13.2,34.73,923
0013-10-20 22:39:00,18,34.71,924
0013-10-20 22:44:00,36.4,34.73,925
0013-10-20 22:49:00,28.4,34.81,926
0013-10-20 22:54:00,21.2,34.89,927
0013-10-20 22:59:00,10,34.94,928
0013-10-20 23:04:00,32,34.97,929
0013-10-20 23:09:00,91.4,35.25,930
0013-10-20 23:14:00,104.6,35.25,931
0013-10-20 23:19:00,50,34.9,932
0013-10-20 23:24:00,15.6,35.38,933
0013-10-20 23:29:00,26.8,35.51,934
0013-10-20 23:34:00,2.8,35.73,935
0013-10-20 23:39:00,6.4,35.93,936
0013-10-20 23:44:00,8,36.01,937
0013-10-20 23:49:00,16.8,36,938
0013-10-20 23:54:00,0,36,939
0013-10-20 23:59:00,0,35.98,940
0013-10-21 00:04:00,0.8,35.97,941
0013-10-21 00:09:00,5.6,35.93,942
0013-10-21 00:14:00,0.8,35.9,943
0013-10-21 00:19:00,4.8,35.85,944
0013-10-21 00:24:00,2.4,35.79,945
0013-10-21 00:29:00,1.2,35.74,946
0013-10-21 00:34:00,1.6,35.71,947
0013-10-21 00:39:00,1.2,35.67,948
0013-10-21 00:44:00,9.2,35.65,949
0013-10-21 00:49:00,3.6,35.59,950
0013-10-21 00:54:00,2.8,35.67,951
0013-10-21 00:59:00,22,35.73,952
0013-10-21 01:04:00,5.6,35.72,953
0013-10-21 01:09:00,3.2,35.71,954
0013-10-21 01:14:00,4.8,35.76,955
0013-10-21 01:19:00,4,35.8,956
0013-10-21 01:24:00,23.2,35.83,957
0013-10-21 01:29:00,19.2,35.72,958
0013-10-21 01:34:00,24.2,35.65,959
0013-10-21 01:39:00,29.2,35.69,960
0013-10-21 01:44:00,26.4,35.79,961
0013-10-21 01:49:00,36.8,35.97,962
0013-10-21 01:54:00,25.6,36.02,963
0013-10-21 01:59:00,37.6,36.11,964
0013-10-21 02:04:00,29.6,36.23,965
0013-10-21 02:09:00,25.2,36.36,966
0013-10-21 02:14:00,34,36.43,967
0013-10-21 02:19:00,30,36.51,968
0013-10-21 02:24:00,1.6,36.63,969
0013-10-21 02:29:00,1.2,36.73,970
0013-10-21 02:34:00,4.8,36.77,971
0013-10-21 02:39:00,1.6,36.81,972
0013-10-21 02:44:00,0.4,36.84,973
0013-10-21 02:49:00,7.2,36.86,974
0013-10-21 02:54:00,1.6,36.97,975
0013-10-21 02:59:00,0.4,37.01,976
0013-10-21 03:04:00,10.8,37.06,977
0013-10-21 03:09:00,6.4,37.05,978
0013-10-21 03:14:00,6,37.05,979
0013-10-21 03:19:00,1.2,36.97,980
0013-10-21 03:24:00,0,36.81,981
0013-10-21 03:29:00,11.6,36.75,982
0013-10-21 03:34:00,27.4,36.65,983
0013-10-21 03:39:00,6.8,36.73,984
0013-10-21 03:44:00,1.6,36.92,985
0013-10-21 03:49:00,2,37.01,986
0013-10-21 03:54:00,1.6,37.11,987
0013-10-21 03:59:00,2,37.23,988
0013-10-21 04:04:00,27.2,37.26,989
0013-10-21 04:09:00,4.8,36.95,990
0013-10-21 04:14:00,3.2,36.9,991
0013-10-21 04:19:00,10.8,36.99,992
0013-10-21 04:24:00,32.4,37.09,993
0013-10-21 04:29:00,31.6,36.93,994
0013-10-21 04:34:00,35.6,36.55,995
0013-10-21 04:39:00,19.6,36.41,996
0013-10-21 04:44:00,5.2,36.5,997
0013-10-21 04:49:00,14.8,36.73,998
0013-10-21 04:54:00,7.2,36.7,999
0013-10-21 04:59:00,2.4,36.73,1000
0013-10-21 05:04:00,3.2,36.78,1001
0013-10-21 05:09:00,8.4,36.85,1002
0013-10-21 05:14:00,0.8,36.87,1003
0013-10-21 05:19:00,3.2,36.98,1004
0013-10-21 05:24:00,3.6,37.07,1005
0013-10-21 05:29:00,0.4,37.13,1006
0013-10-21 05:34:00,0.4,37.19,1007
0013-10-21 05:39:00,0,37.25,1008
0013-10-21 05:44:00,2.8,37.27,1009
0013-10-21 05:49:00,5.2,37.26,1010
0013-10-21 05:54:00,2.4,37.25,1011
0013-10-21 05:59:00,72.2,37.09,1012
0013-10-21 06:04:00,4,36.77,1013
0013-10-21 06:09:00,2,36.75,1014
0013-10-21 06:14:00,0.4,36.87,1015
0013-10-21 06:19:00,10,36.93,1016
0013-10-21 06:24:00,0.8,36.93,1017
0013-10-21 06:29:00,2,36.89,1018
0013-10-21 06:34:00,0.8,36.91,1019
0013-10-21 06:39:00,0.8,36.96,1020
0013-10-21 06:44:00,6.8,37.01,1021
0013-10-21 06:49:00,0,36.97,1022
0013-10-21 06:54:00,0,36.93,1023
0013-10-21 06:59:00,5.2,36.9,1024
0013-10-21 07:04:00,6,36.92,1025
0013-10-21 07:09:00,14,36.88,1026
0013-10-21 07:14:00,16,36.83,1027
0013-10-21 07:19:00,9.2,36.83,1028
0013-10-21 07:24:00,14.8,36.83,1029
0013-10-21 07:29:00,0.8,36.79,1030
0013-10-21 07:34:00,0,36.84,1031
0013-10-21 07:39:00,0,36.92,1032
0013-10-21 07:44:00,17.6,36.97,1033
0013-10-21 07:49:00,10.4,36.98,1034
0013-10-21 07:54:00,10.8,36.99,1035
0013-10-21 07:59:00,7.2,37.01,1036
0013-10-21 08:04:00,2.4,37.01,1037
0013-10-21 08:09:00,0.4,37.03,1038
0013-10-21 08:14:00,20,37.05,1039
0013-10-21 08:19:00,0.8,36.95,1040
0013-10-21 08:24:00,12.4,36.9,1041
0013-10-21 08:29:00,11.2,36.8,1042
0013-10-21 08:34:00,18.8,36.56,1043
0013-10-21 08:39:00,12.8,36.43,1044
0013-10-21 08:44:00,1.2,36.38,1045
0013-10-21 08:49:00,2,36.54,1046
0013-10-21 08:54:00,11.6,36.65,1047
0013-10-21 08:59:00,96,36.53,1048
0013-10-21 09:04:00,109.2,36.13,1049
0013-10-21 09:09:00,112,35.81,1050
0013-10-21 09:14:00,129.6,35.54,1051
0013-10-21 09:19:00,53.2,35.31,1052
0013-10-21 09:24:00,95.4,35.25,1053
0013-10-21 09:29:00,148.6,35.15,1054
0013-10-21 09:34:00,167.8,35.01,1055
0013-10-21 09:39:00,135.4,34.96,1056
0013-10-21 09:44:00,150,34.89,1057
0013-10-21 09:49:00,115.8,34.77,1058
0013-10-21 09:54:00,22.4,34.77,1059
0013-10-21 09:59:00,30,34.9,1060
0013-10-21 10:04:00,16.8,35.03,1061
0013-10-21 10:09:00,15.6,35.19,1062
0013-10-21 10:14:00,48.2,35.27,1063
0013-10-21 10:19:00,113.2,35.23,1064
0013-10-21 10:24:00,18,35.23,1065
0013-10-21 10:29:00,16,35.32,1066
0013-10-21 10:34:00,23.2,35.47,1067
0013-10-21 10:39:00,14.4,35.57,1068
0013-10-21 10:44:00,25.6,35.55,1069
0013-10-21 10:49:00,24.8,35.53,1070
0013-10-21 10:54:00,13.6,35.53,1071
0013-10-21 10:59:00,10,35.52,1072
0013-10-21 11:04:00,17.2,35.55,1073
0013-10-21 11:09:00,17.6,35.53,1074
0013-10-21 11:14:00,16.8,35.51,1075
0013-10-21 11:19:00,22,35.55,1076
0013-10-21 11:24:00,23.6,35.55,1077
0013-10-21 11:29:00,37,35.57,1078
0013-10-21 11:34:00,168.2,35.48,1079
0013-10-21 11:39:00,137.2,35.22,1080
0013-10-21 11:44:00,136.2,34.99,1081
0013-10-21 11:49:00,122.6,34.79,1082
0013-10-21 11:54:00,70.8,34.53,1083
0013-10-21 11:59:00,103.2,34.35,1084
0013-10-21 12:04:00,85.8,34.33,1085
0013-10-21 12:09:00,123.2,34.37,1086
0013-10-21 12:14:00,85.6,34.38,1087
0013-10-21 12:19:00,68.8,34.35,1088
0013-10-21 12:24:00,48.8,34.41,1089
0013-10-21 12:29:00,113.6,34.44,1090
0013-10-21 12:34:00,77.6,34.47,1091
0013-10-21 12:39:00,82.4,34.51,1092
0013-10-21 12:44:00,114.8,34.59,1093
0013-10-21 12:49:00,107.8,34.56,1094
0013-10-21 12:54:00,123.4,34.6,1095
0013-10-21 12:59:00,181.4,34.54,1096
0013-10-21 13:04:00,151.4,34.58,1097
0013-10-21 13:09:00,103.2,34.55,1098
0013-10-21 13:14:00,96,34.57,1099
0013-10-21 13:19:00,88.6,34.68,1100
0013-10-21 13:24:00,72.4,34.69,1101
0013-10-21 13:29:00,108.6,34.65,1102
0013-10-21 13:34:00,124.2,34.63,1103
0013-10-21 13:39:00,123.8,34.59,1104
0013-10-21 13:44:00,129.2,34.35,1105
0013-10-21 13:49:00,176.8,34.14,1106
0013-10-21 13:54:00,156.2,33.62,1107
0013-10-21 13:59:00,160.4,33.03,1108
0013-10-21 14:04:00,51.4,32.74,1109
0013-10-21 14:09:00,26,32.69,1110
0013-10-21 14:14:00,11.2,32.91,1111
0013-10-21 14:19:00,15.6,33.09,1112
0013-10-21 14:24:00,24.8,33.21,1113
0013-10-21 14:29:00,17.6,33.58,1114
0013-10-21 14:34:00,28.8,33.67,1115
0013-10-21 14:39:00,26.4,33.75,1116
0013-10-21 14:44:00,22.2,33.93,1117
0013-10-21 14:49:00,31.6,34.09,1118
0013-10-21 14:54:00,28.4,34.13,1119
0013-10-21 14:59:00,14.8,34.19,1120
0013-10-21 15:04:00,28.8,34.14,1121
0013-10-21 15:09:00,17.6,34.23,1122
0013-10-21 15:14:00,26.4,34.27,1123
0013-10-21 15:19:00,24.4,34.22,1124
0013-10-21 15:24:00,27,34.29,1125
0013-10-21 15:29:00,13.2,34.37,1126
0013-10-21 15:34:00,34.8,34.38,1127
0013-10-21 15:39:00,47.8,34.46,1128
0013-10-21 15:44:00,22.8,34.53,1129
0013-10-21 15:49:00,44.4,34.57,1130
0013-10-21 15:54:00,67.2,34.61,1131
0013-10-21 15:59:00,58.8,34.49,1132
0013-10-21 16:04:00,48,34.25,1133
0013-10-21 16:09:00,84.8,34.15,1134
0013-10-21 16:14:00,73.2,34.13,1135
0013-10-21 16:19:00,100.6,34.09,1136
0013-10-21 16:24:00,58.2,33.95,1137
0013-10-21 16:29:00,38.4,33.91,1138
0013-10-21 16:34:00,58.6,33.93,1139
0013-10-21 16:39:00,54,33.99,1140
0013-10-21 16:44:00,75.2,34.03,1141
0013-10-21 16:49:00,58,34.05,1142
0013-10-21 16:54:00,57.2,34.05,1143
0013-10-21 16:59:00,49.6,34.05,1144
0013-10-21 17:04:00,23,33.95,1145
0013-10-21 17:09:00,72,34.04,1146
0013-10-21 17:14:00,44,34.07,1147
0013-10-21 17:19:00,40.4,34.05,1148
0013-10-21 17:24:00,38.8,34.06,1149
0013-10-21 17:29:00,48,34.07,1150
0013-10-21 17:34:00,44,34.1,1151
0013-10-21 17:39:00,74.8,34.09,1152
0013-10-21 17:44:00,100.4,34.08,1153
0013-10-21 17:49:00,120.4,33.88,1154
0013-10-21 17:54:00,64.6,33.68,1155
0013-10-21 17:59:00,11.2,33.85,1156
0013-10-21 18:04:00,17.6,33.92,1157
